timestamp,num_devices,lambda,w_failure,w_service,candidate_count,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
670.0,1800,0.5,0.5,0.5,2537,0.6,0.2897285933204109,0.7837469871279329,0.3089390121995583,0.0,0.15446950609977916,True,0.2,148,False,0.0,0.3089390121995583,0.5387737961926092,0.5,85.0,0.2808588743209839,0.8021448254585266,0.3476577081000373,0.7,80.0,0.2953008711338043,0.77272629737854,0.11356849570735349,0.4,90.0,0.31474897265434265,0.7302035689353943
70.0,1800,0.5,0.5,0.5,2537,0.6,0.17605667094306088,0.7589094291495426,0.22057237440297,0.0,0.110286187201485,True,0.2,148,False,0.0,0.22057237440297,0.5350179774142908,0.5,85.0,0.17461517453193665,0.7684587836265564,0.35255988251379955,0.7,80.0,0.1715884804725647,0.740781843662262,0.11242214007190966,0.4,90.0,0.1969291716814041,0.7703127264976501
130.0,1800,0.5,0.5,0.5,2537,0.6,0.2754065474725747,0.7745772356437279,0.2951113902293786,0.0,0.1475556951146893,True,0.2,148,False,0.0,0.2951113902293786,0.5410406232609906,0.5,85.0,0.26739251613616943,0.793299674987793,0.3427007976256724,0.7,80.0,0.2797069847583771,0.7599355578422546,0.11625857911333705,0.4,90.0,0.30002540349960327,0.730607271194458
190.0,1800,0.5,0.5,0.5,2537,0.6,0.2887977070084705,0.7953293471269126,0.31347162454168287,0.0,0.15673581227084143,True,0.2,148,False,0.0,0.31347162454168287,0.5437269458841107,0.5,85.0,0.2770850956439972,0.8114482760429382,0.34673390297427276,0.7,80.0,0.29942798614501953,0.7833586931228638,0.10953915114161647,0.4,90.0,0.3132874369621277,0.7532104849815369
250.0,1800,0.5,0.5,0.5,2537,0.6,0.2811236530030687,0.7873098330597315,0.3046771902090767,0.0,0.15233859510453834,True,0.2,148,False,0.0,0.3046771902090767,0.5390719257540604,0.5,85.0,0.27103951573371887,0.8054450154304504,0.3477958236658933,0.7,80.0,0.28831014037132263,0.7708027958869934,0.1131322505800464,0.4,90.0,0.30708128213882446,0.7516428232192993
310.0,1800,0.5,0.5,0.5,2537,0.6,0.27447123391295625,0.7893769719606807,0.3010758926047725,0.0,0.15053794630238626,True,0.2,148,False,0.0,0.3010758926047725,0.5423697125496612,0.5,85.0,0.2629849910736084,0.795691967010498,0.3468100023369946,0.7,80.0,0.2834954559803009,0.7866681814193726,0.11082028511334424,0.4,90.0,0.30244535207748413,0.7669476270675659
370.0,1800,0.5,0.5,0.5,2537,0.6,0.2765872098990727,0.7803041235591321,0.2984682672115522,0.0,0.1492341336057761,True,0.2,148,False,0.0,0.2984682672115522,0.538620462976006,0.5,85.0,0.27072766423225403,0.7980205416679382,0.34629290510400523,0.7,80.0,0.2784426212310791,0.7626930475234985,0.11508663191998873,0.4,90.0,0.2984277606010437,0.750380277633667
430.0,1800,0.5,0.5,0.5,2537,0.6,0.2811409669973728,0.7918020230154955,0.3066924101074583,0.0,0.15334620505372915,True,0.2,148,False,0.0,0.3066924101074583,0.5460741293996826,0.5,85.0,0.2714483439922333,0.8067412376403809,0.3430585379516385,0.7,80.0,0.2891530394554138,0.7807199954986572,0.11086733264867893,0.4,90.0,0.30408984422683716,0.7525106072425842
490.0,1800,0.5,0.5,0.5,2537,0.6,0.2759007531846712,0.7895990207643737,0.302146902520656,0.0,0.151073451260328,True,0.2,148,False,0.0,0.302146902520656,0.5420949355260699,0.5,85.0,0.2660718262195587,0.8140488266944885,0.34867314520650344,0.7,80.0,0.28264477849006653,0.7725613117218018,0.10923191926742665,0.4,90.0,0.3031524121761322,0.7226449251174927
550.0,1800,0.5,0.5,0.5,2537,0.6,0.2749094277663594,0.7918293893367964,0.30246757612237407,0.0,0.15123378806118704,True,0.2,148,False,0.0,0.30246757612237407,0.5436361081182367,0.5,85.0,0.2663596570491791,0.8170326948165894,0.3446854358926313,0.7,80.0,0.2802264392375946,0.7673304677009583,0.11167845598913197,0.4,90.0,0.3001181185245514,0.7447566986083984
610.0,1800,0.5,0.5,0.5,2537,0.6,0.27707937593837845,0.7863767410445771,0.30151120176131774,0.0,0.15075560088065887,True,0.2,148,False,0.0,0.30151120176131774,0.5407458883483901,0.5,85.0,0.26715731620788574,0.801085352897644,0.347787815612694,0.7,80.0,0.2840757966041565,0.7720293998718262,0.11146629603891592,0.4,90.0,0.3033836781978607,0.7597876191139221
670.0,1800,0.5,0.5,0.5,2537,0.6,0.2897285933204109,0.7837469871279329,0.3089390121995583,0.0,0.15446950609977916,True,0.2,148,False,0.0,0.3089390121995583,0.5387737961926092,0.5,85.0,0.2808588743209839,0.8021448254585266,0.3476577081000373,0.7,80.0,0.2953008711338043,0.77272629737854,0.11356849570735349,0.4,90.0,0.31474897265434265,0.7302035689353943
730.0,1800,0.5,0.5,0.5,2537,0.6,0.2835372433109832,0.7853157894965361,0.3054289609857994,0.0,0.1527144804928997,True,0.2,148,False,0.0,0.3054289609857994,0.5470160655585907,0.5,85.0,0.2724947929382324,0.8004905581474304,0.342608454095097,0.7,80.0,0.2915130853652954,0.7768728733062744,0.11037548034631232,0.4,90.0,0.3135059177875519,0.7363173365592957
790.0,1800,0.5,0.5,0.5,2537,0.6,0.27806240268226506,0.791036336864785,0.3042577035786478,0.0,0.1521288517893239,True,0.2,148,False,0.0,0.3042577035786478,0.5414231375823361,0.5,85.0,0.265255331993103,0.8097531795501709,0.3484089433157065,0.7,80.0,0.2882615625858307,0.7741097211837769,0.11016791910195751,0.4,90.0,0.3087479770183563,0.7525827884674072
850.0,1800,0.5,0.5,0.5,2537,0.6,0.2752118817179555,0.7872542618658783,0.3006327886504957,0.0,0.15031639432524785,True,0.2,148,False,0.0,0.3006327886504957,0.5420285858725126,0.5,85.0,0.2656230926513672,0.8005449175834656,0.34698285766809134,0.7,80.0,0.2803703546524048,0.7798447608947754,0.1109885564593961,0.4,90.0,0.30591320991516113,0.7455117106437683
910.0,1800,0.5,0.5,0.5,2537,0.6,0.29152905808083124,0.7937156420502661,0.3146090769525386,0.0,0.1573045384762693,True,0.2,148,False,0.0,0.3146090769525386,0.538746251874063,0.5,85.0,0.2803836464881897,0.8006223440170288,0.349044227886057,0.7,80.0,0.30012238025665283,0.795583188533783,0.11220952023988005,0.4,90.0,0.3183102011680603,0.7547455430030823
970.0,1800,0.5,0.5,0.5,2537,0.6,0.2782047260524844,0.7982052078665193,0.3075516801836605,0.0,0.15377584009183026,True,0.2,148,False,0.0,0.3075516801836605,0.5478078358208955,0.5,85.0,0.26990675926208496,0.8192686438560486,0.33973880597014927,0.7,80.0,0.2813730537891388,0.7741782069206238,0.11245335820895522,0.4,90.0,0.3090556263923645,0.768185555934906
1030.0,1800,0.5,0.5,0.5,2537,0.6,0.2746214742721298,0.7871823589903745,0.3001992826433741,0.0,0.15009964132168704,True,0.2,148,False,0.0,0.3001992826433741,0.5468263917908716,0.5,85.0,0.2648381292819977,0.8011325001716614,0.34234108743093283,0.7,80.0,0.2838782072067261,0.7765552997589111,0.11083252077819566,0.4,90.0,0.29429829120635986,0.7511800527572632
1090.0,1800,0.5,0.5,0.5,2537,0.6,0.2820512759704413,0.8003237025293917,0.31111189842804965,0.0,0.15555594921402482,True,0.2,148,False,0.0,0.31111189842804965,0.5346169984614667,0.5,85.0,0.27209243178367615,0.8067502975463867,0.35036598442817846,0.7,80.0,0.2870667576789856,0.8048016428947449,0.1150170171103548,0.4,90.0,0.3130633234977722,0.7568111419677734
1150.0,1800,0.5,0.5,0.5,2537,0.6,0.2858374865262877,0.7946905955948084,0.31117399496032205,0.0,0.15558699748016103,True,0.2,148,False,0.0,0.31117399496032205,0.5446005022788578,0.5,85.0,0.2769089937210083,0.8164294958114624,0.3456422658357362,0.7,80.0,0.29131799936294556,0.7745195627212524,0.10975723188540601,0.4,90.0,0.3128804862499237,0.7503467798233032
1210.0,1800,0.5,0.5,0.5,2537,0.6,0.2740894521283422,0.7886547838730894,0.3004942212102224,0.0,0.1502471106051112,True,0.2,148,False,0.0,0.3004942212102224,0.538526872080404,0.5,85.0,0.2627842426300049,0.801085352897644,0.3495493795121031,0.7,80.0,0.281231164932251,0.779440701007843,0.11192374840749304,0.4,90.0,0.3061807453632355,0.7576209902763367
1270.0,1800,0.5,0.5,0.5,2537,0.6,0.2737506949219334,0.790645405978303,0.3011516752670825,0.0,0.15057583763354124,True,0.2,148,False,0.0,0.3011516752670825,0.5400944498994716,0.5,85.0,0.26294463872909546,0.8017309308052063,0.3477346051339599,0.7,80.0,0.2796107828617096,0.7860733866691589,0.11217094496656847,0.4,90.0,0.3076145052909851,0.7514429092407227
1330.0,1800,0.5,0.5,0.5,2537,0.6,0.27703773928218073,0.7978618713386563,0.3066050827345752,0.0,0.1533025413672876,True,0.2,148,False,0.0,0.3066050827345752,0.5439692004319452,0.5,85.0,0.26792505383491516,0.8042895793914795,0.3466829428611672,0.7,80.0,0.28079894185066223,0.7958230972290039,0.10934785670688765,0.4,90.0,0.3104455769062042,0.772350013256073
1390.0,1800,0.5,0.5,0.5,2537,0.6,0.2766038348239426,0.7836201781436354,0.2999584803313634,0.0,0.1499792401656817,True,0.2,148,False,0.0,0.2999584803313634,0.5389816282756691,0.5,85.0,0.26516374945640564,0.7968227863311768,0.35092791196493517,0.7,80.0,0.2846217453479767,0.7768970727920532,0.11009045975939569,0.4,90.0,0.3070541322231293,0.7404135465621948
1450.0,1800,0.5,0.5,0.5,2537,0.6,0.277920097150169,0.7768091090909252,0.2978158207206639,0.0,0.14890791036033196,True,0.2,148,False,0.0,0.2978158207206639,0.5379487179487179,0.5,85.0,0.26991915702819824,0.7845115065574646,0.34736596736596737,0.7,80.0,0.2802071273326874,0.7772480845451355,0.11468531468531469,0.4,90.0,0.30852261185646057,0.7393502593040466
1510.0,1800,0.5,0.5,0.5,2537,0.6,0.2866969715969226,0.7819284762816011,0.3060666799667715,0.0,0.15303333998338575,True,0.2,148,False,0.0,0.3060666799667715,0.5445060319530486,0.5,85.0,0.27795055508613586,0.7895641922950745,0.3412362010340491,0.7,80.0,0.2930629253387451,0.7742394804954529,0.11425776701290233,0.4,90.0,0.3093666136264801,0.7685033082962036
1570.0,1800,0.5,0.5,0.5,2537,0.6,0.2750576645635937,0.7898568418735997,0.3016886416650567,0.0,0.15084432083252836,True,0.2,148,False,0.0,0.3016886416650567,0.5362298462692163,0.5,85.0,0.26374104619026184,0.8110024929046631,0.35165916760404947,0.7,80.0,0.2828492522239685,0.7709333300590515,0.11211098612673416,0.4,90.0,0.3047454357147217,0.7480741143226624
1630.0,1800,0.5,0.5,0.5,2537,0.6,0.27953487737713967,0.7959594242077784,0.3074545111376037,0.0,0.15372725556880185,True,0.2,148,False,0.0,0.3074545111376037,0.5390014505638482,0.5,85.0,0.2704012095928192,0.8074758648872375,0.348416077862524,0.7,80.0,0.28340578079223633,0.7926512956619263,0.11258247157362782,0.4,90.0,0.31128382682800293,0.7510610222816467
1690.0,1800,0.5,0.5,0.5,2537,0.6,0.27469045290768934,0.7851924318487342,0.29935870675319876,0.0,0.14967935337659938,True,0.2,148,False,0.0,0.29935870675319876,0.5429025919341256,0.5,85.0,0.26692238450050354,0.8084504008293152,0.34331430710208666,0.7,80.0,0.27777600288391113,0.7632798552513123,0.11378310096378778,0.4,90.0,0.3024449348449707,0.7403359413146973
1750.0,1800,0.5,0.5,0.5,2537,0.6,0.2760798140953482,0.797455191907592,0.305772383524205,0.0,0.1528861917621025,True,0.2,148,False,0.0,0.305772383524205,0.5433807030665669,0.5,85.0,0.26699137687683105,0.8115314245223999,0.34601720269259534,0.7,80.0,0.2810661196708679,0.7870447635650635,0.1106020942408377,0.4,90.0,0.30513110756874084,0.760868489742279
1810.0,1800,0.5,0.5,0.5,2537,0.6,0.27244258952469563,0.7928869580458437,0.3012619468768168,0.0,0.1506309734384084,True,0.2,148,False,0.0,0.3012619468768168,0.5387077038919479,0.5,85.0,0.26358669996261597,0.807957112789154,0.34862817073744645,0.7,80.0,0.27560392022132874,0.7779583930969238,0.11266412537060568,0.4,90.0,0.30500492453575134,0.7670234441757202
